"j","k","method","ISE_MC"
5,7,"LL",0.00152544990810888
5,7,"NW",0.0242055385942003
5,10,"LL",0.000875654087090108
5,10,"NW",0.0067325523328932
5,14,"LL",0.000594601098593438
5,14,"NW",0.00905229027148157
5,20,"LL",0.00030809891622521
5,20,"NW",0.0107342782645497
6,7,"LL",0.000425182155192132
6,7,"NW",0.00759764254213281
6,10,"LL",0.000333059640006283
6,10,"NW",0.00439407263350717
6,14,"LL",0.000157871024975223
6,14,"NW",0.00391957771696767
6,20,"LL",0.000128992373244662
6,20,"NW",0.00391907964340647
1,7,"LL",7.48825328747306e-05
1,7,"NW",0.000379913765419119
1,10,"LL",3.07768434077805e-05
1,10,"NW",0.000274014516988698
1,14,"LL",4.72434751863266e-05
1,14,"NW",0.000287517832116882
1,20,"LL",2.35587876051746e-05
1,20,"NW",0.000281738024994712
2,7,"LL",4.99516262714342e-05
2,7,"NW",0.00119860679629873
2,10,"LL",2.12979057423709e-05
2,10,"NW",0.00110897143721894
2,14,"LL",2.15330403440166e-05
2,14,"NW",0.000870808911018507
2,20,"LL",1.45102931035264e-05
2,20,"NW",0.000559159654046766
3,7,"LL",0.000357293990601479
3,7,"NW",0.00395941947821426
3,10,"LL",9.53469262008867e-05
3,10,"NW",0.00363949655225751
3,14,"LL",8.26387643192508e-05
3,14,"NW",0.00346396348711514
3,20,"LL",6.91205366564658e-05
3,20,"NW",0.00246824516064013
4,7,"LL",0.000481972717418579
4,7,"NW",0.00327631526553288
4,10,"LL",0.00033342081870144
4,10,"NW",0.00486193384754785
4,14,"LL",0.000180477692002736
4,14,"NW",0.00281893491317004
4,20,"LL",0.000161438549921362
4,20,"NW",0.00242391254158664
5,7,"LL",0.000846023922032455
5,7,"NW",0.00783097446286001
5,10,"LL",0.000832321149099141
5,10,"NW",0.00799539162825963
5,14,"LL",0.000383119217312588
5,14,"NW",0.0148075204199958
5,20,"LL",0.000306229563665613
5,20,"NW",0.00689004947150705
6,7,"LL",0.000469571448191089
6,7,"NW",0.00745371079848163
6,10,"LL",0.000266804389678247
6,10,"NW",0.00531103073934261
6,14,"LL",0.000261531392060638
6,14,"NW",0.00333627455907968
6,20,"LL",0.000120484398669063
6,20,"NW",0.0041503085665426
1,7,"LL",0.000114804322102144
1,7,"NW",0.000368827890908513
1,10,"LL",4.99867163966348e-05
1,10,"NW",0.000271978516873415
1,14,"LL",2.74673744523392e-05
1,14,"NW",0.000263179001772559
1,20,"LL",2.8797076322677e-05
1,20,"NW",0.000257586589960615
2,7,"LL",5.93585631160614e-05
2,7,"NW",0.000958658812229914
2,10,"LL",2.36607694351458e-05
2,10,"NW",0.00111398002773427
2,14,"LL",2.34313910006005e-05
2,14,"NW",0.000746652451836652
2,20,"LL",1.41936171182739e-05
2,20,"NW",0.000583030739455037
3,7,"LL",0.000206572564459544
3,7,"NW",0.00600815324964308
3,10,"LL",0.000172865480633978
3,10,"NW",0.00261700619941323
3,14,"LL",9.19512199564318e-05
3,14,"NW",0.00220806668802617
3,20,"LL",6.455048534266e-05
3,20,"NW",0.00278431371311689
4,7,"LL",0.000581159182844929
4,7,"NW",0.00339155188812342
4,10,"LL",0.00034927997860767
4,10,"NW",0.00238935372500029
4,14,"LL",0.00028754840504594
4,14,"NW",0.00207113782104936
4,20,"LL",0.000135583965338793
4,20,"NW",0.00226076466235036
5,7,"LL",0.00108521303164876
5,7,"NW",0.0127867845054251
5,10,"LL",0.000637682155606381
5,10,"NW",0.00973008000851301
5,14,"LL",0.000443926990023316
5,14,"NW",0.00900959451855901
5,20,"LL",0.000404780512845649
5,20,"NW",0.00927354101770873
6,7,"LL",0.000677634325994502
6,7,"NW",0.00478034224222086
6,10,"LL",0.000229276767599445
6,10,"NW",0.00846945208028803
6,14,"LL",0.000135771283215667
6,14,"NW",0.0052752328508326
6,20,"LL",0.000107343283823085
6,20,"NW",0.00482624849494658
1,7,"LL",6.43129498880799e-05
1,7,"NW",0.000335349130856313
1,10,"LL",6.37705037852349e-05
1,10,"NW",0.000436367255952532
1,14,"LL",4.54735336698227e-05
1,14,"NW",0.000366342556037252
1,20,"LL",2.23240068761339e-05
1,20,"NW",0.000259060087126211
2,7,"LL",6.18352688006169e-05
2,7,"NW",0.001285354085997
2,10,"LL",3.33185120439818e-05
2,10,"NW",0.00120877493016868
2,14,"LL",2.639039723069e-05
2,14,"NW",0.000822316645267616
2,20,"LL",1.51873760606091e-05
2,20,"NW",0.000817556092821438
3,7,"LL",0.00034675031740573
3,7,"NW",0.00294192398722033
3,10,"LL",0.000111753953077483
3,10,"NW",0.00214047181343918
3,14,"LL",0.000103161490102189
3,14,"NW",0.00253606120017174
3,20,"LL",7.29169369690497e-05
3,20,"NW",0.00243245381975051
4,7,"LL",0.000515895392359152
4,7,"NW",0.00302821954984589
4,10,"LL",0.000393547013549751
4,10,"NW",0.00143285619885992
4,14,"LL",0.000197886863814858
4,14,"NW",0.00227247692543494
4,20,"LL",0.000166049514504979
4,20,"NW",0.00284028047773081
5,7,"LL",0.00162081996318079
5,7,"NW",0.0263219221461336
5,10,"LL",0.000798848507239071
5,10,"NW",0.00590992078675748
5,14,"LL",0.000404623739370093
5,14,"NW",0.0064781748262523
5,20,"LL",0.000326344457094606
5,20,"NW",0.00797637681254777
6,7,"LL",0.000273784042583336
6,7,"NW",0.00837965346985944
6,10,"LL",0.000378901398085646
6,10,"NW",0.00521590663891406
6,14,"LL",0.000165529725005235
6,14,"NW",0.00581130734144847
6,20,"LL",0.000104366196109353
6,20,"NW",0.00493073660546426
1,7,"LL",7.95268242742041e-05
1,7,"NW",0.000410986075962185
1,10,"LL",0.000100247317060045
1,10,"NW",0.000449892194610011
1,14,"LL",3.03161243166848e-05
1,14,"NW",0.000254009900798304
1,20,"LL",2.46228142928926e-05
1,20,"NW",0.000314151211884676
2,7,"LL",6.18986201156342e-05
2,7,"NW",0.000700163846196968
2,10,"LL",2.87413178805226e-05
2,10,"NW",0.000895716162088366
2,14,"LL",2.83014671837731e-05
2,14,"NW",0.00121094465088169
2,20,"LL",1.12322005851511e-05
2,20,"NW",0.000941344294317276
3,7,"LL",0.000284040264101924
3,7,"NW",0.00503673976145843
3,10,"LL",0.000156880662763733
3,10,"NW",0.00295266991545673
3,14,"LL",0.000127765528125513
3,14,"NW",0.00268937896311418
3,20,"LL",5.74061044899941e-05
3,20,"NW",0.00255409413368371
4,7,"LL",0.000763504568889168
4,7,"NW",0.00409901527453938
4,10,"LL",0.000339108506933922
4,10,"NW",0.00171272640039145
4,14,"LL",0.000232459691576479
4,14,"NW",0.00215577615038248
4,20,"LL",0.000160254712346672
4,20,"NW",0.00209585696101013
5,7,"LL",0.00106487517732397
5,7,"NW",0.0119394612904551
5,10,"LL",0.00061582560545607
5,10,"NW",0.0082261832422332
5,14,"LL",0.00055652924906186
5,14,"NW",0.00930129997404064
5,20,"LL",0.000290456514208776
5,20,"NW",0.00706210079245169
6,7,"LL",0.000759023673862775
6,7,"NW",0.00579559291134904
6,10,"LL",0.000177669950890318
6,10,"NW",0.0126807469424391
6,14,"LL",0.000144088387051024
6,14,"NW",0.00496629133223389
6,20,"LL",9.57736326000489e-05
6,20,"NW",0.00594069766556553
1,7,"LL",0.000133266332607028
1,7,"NW",0.000504483923393607
1,10,"LL",7.36017518992298e-05
1,10,"NW",0.000372346968863655
1,14,"LL",2.76392740896248e-05
1,14,"NW",0.000204600256299983
1,20,"LL",2.09990510100851e-05
1,20,"NW",0.000232749999123213
2,7,"LL",5.34621786614378e-05
2,7,"NW",0.00113213338861265
2,10,"LL",2.70520948313987e-05
2,10,"NW",0.00119118728015328
2,14,"LL",2.04148983241649e-05
2,14,"NW",0.000947524821102536
2,20,"LL",1.29937456781128e-05
2,20,"NW",0.00084672702441912
3,7,"LL",0.000384763058853181
3,7,"NW",0.00245316742770731
3,10,"LL",0.000199914578465074
3,10,"NW",0.0047278516518275
3,14,"LL",9.8498924822411e-05
3,14,"NW",0.0025246464283361
3,20,"LL",6.52585725718255e-05
3,20,"NW",0.00287330499310378
4,7,"LL",0.000607240253852656
4,7,"NW",0.00163642706964767
4,10,"LL",0.000350271587352438
4,10,"NW",0.00280784014455657
4,14,"LL",0.000187923546894503
4,14,"NW",0.00185315960816421
4,20,"LL",0.00012521975430266
4,20,"NW",0.00234648887126327
5,7,"LL",0.00193459858346392
5,7,"NW",0.0155102838718495
5,10,"LL",0.000842629534179866
5,10,"NW",0.0131129984633291
5,14,"LL",0.000373320230123531
5,14,"NW",0.010931437770505
5,20,"LL",0.000280995351286976
5,20,"NW",0.00733532334377578
6,7,"LL",0.000250040594442722
6,7,"NW",0.00974571588384677
6,10,"LL",0.000387807638571308
6,10,"NW",0.00823398244201307
6,14,"LL",0.000192638545581181
6,14,"NW",0.00503965253573418
6,20,"LL",0.000155325080307211
6,20,"NW",0.00396887705118774
1,7,"LL",0.000140429889717025
1,7,"NW",0.000440080751731861
1,10,"LL",4.312798168029e-05
1,10,"NW",0.000240505304070654
1,14,"LL",3.12815113128909e-05
1,14,"NW",0.000261809651831145
1,20,"LL",3.0459161847633e-05
1,20,"NW",0.000294119849904775
2,7,"LL",3.39602255257832e-05
2,7,"NW",0.00149259477754735
2,10,"LL",4.82134281914933e-05
2,10,"NW",0.000575998973946207
2,14,"LL",2.6725868161317e-05
2,14,"NW",0.000646528883680445
2,20,"LL",1.14653571780449e-05
2,20,"NW",0.000867571690418966
3,7,"LL",0.000284375119719147
3,7,"NW",0.00822692114105051
3,10,"LL",0.000159677322483905
3,10,"NW",0.00376078924746205
3,14,"LL",7.90996950765789e-05
3,14,"NW",0.00321426370475574
3,20,"LL",6.74742488479481e-05
3,20,"NW",0.00247148332056925
4,7,"LL",0.000704106316231279
4,7,"NW",0.00639234590968416
4,10,"LL",0.000332742251017568
4,10,"NW",0.00218657217038645
4,14,"LL",0.000276210575907986
4,14,"NW",0.00214945966552379
4,20,"LL",0.000180567478897739
4,20,"NW",0.0024781170011105
5,7,"LL",0.000686469629561869
5,7,"NW",0.0249574734028265
5,10,"LL",0.00134766565184047
5,10,"NW",0.0096930196334479
5,14,"LL",0.000369335142698373
5,14,"NW",0.00784557078098641
5,20,"LL",0.000278561562152576
5,20,"NW",0.00684822508287107
6,7,"LL",0.000355692707600754
6,7,"NW",0.00965156080308196
6,10,"LL",0.000476301483782763
6,10,"NW",0.00490451148206606
6,14,"LL",0.000189616489660395
6,14,"NW",0.00683253197390787
6,20,"LL",0.000142896744117258
6,20,"NW",0.00586392125690933
1,7,"LL",7.8436938924415e-05
1,7,"NW",0.000481440627832036
1,10,"LL",6.2901378787259e-05
1,10,"NW",0.00052460632478059
1,14,"LL",6.25861439225766e-05
1,14,"NW",0.000321667528881603
1,20,"LL",3.04810801823458e-05
1,20,"NW",0.000275861219339452
2,7,"LL",4.39523832707609e-05
2,7,"NW",0.00135088672276057
2,10,"LL",3.83476011045982e-05
2,10,"NW",0.00125171883070993
2,14,"LL",2.20545214955801e-05
2,14,"NW",0.000816303934269267
2,20,"LL",1.12763467605271e-05
2,20,"NW",0.00107327640136594
3,7,"LL",0.000176971772886787
3,7,"NW",0.00433497882176066
3,10,"LL",0.000340773308968941
3,10,"NW",0.00557941840231989
3,14,"LL",9.62408426463807e-05
3,14,"NW",0.00337298313195028
3,20,"LL",6.63585561717344e-05
3,20,"NW",0.00236377302697852
4,7,"LL",0.000466328117408874
4,7,"NW",0.00252238078334674
4,10,"LL",0.000378809139665966
4,10,"NW",0.00270292525737017
4,14,"LL",0.000264278804855128
4,14,"NW",0.00202786136928706
4,20,"LL",0.000184502816426878
4,20,"NW",0.00314835462506809
5,7,"LL",0.00113742578832071
5,7,"NW",0.0157144579212668
5,10,"LL",0.000731971895630833
5,10,"NW",0.00880183328316543
5,14,"LL",0.000628317852479216
5,14,"NW",0.00571641189585213
5,20,"LL",0.000254520644212754
5,20,"NW",0.00874532506602551
6,7,"LL",0.00078123114657302
6,7,"NW",0.0106453314051354
6,10,"LL",0.000280798698253426
6,10,"NW",0.00378702452609524
6,14,"LL",0.000193018693612967
6,14,"NW",0.00618318806450557
6,20,"LL",8.8307190219523e-05
6,20,"NW",0.00573625249267285
1,7,"LL",7.37749499876091e-05
1,7,"NW",0.000364965417864065
1,10,"LL",4.07447895691327e-05
1,10,"NW",0.00033792197469051
1,14,"LL",3.17855690072963e-05
1,14,"NW",0.000281368624364379
1,20,"LL",2.53021156512306e-05
1,20,"NW",0.000212313660437938
2,7,"LL",7.68387107200517e-05
2,7,"NW",0.00193136892455763
2,10,"LL",2.70589792624198e-05
2,10,"NW",0.000913748049947743
2,14,"LL",2.31065479308574e-05
2,14,"NW",0.000888470625775299
2,20,"LL",1.25866534163276e-05
2,20,"NW",0.000764104602555007
3,7,"LL",0.000292127605617011
3,7,"NW",0.0030575476701607
3,10,"LL",0.000240137437350271
3,10,"NW",0.00186631347659793
3,14,"LL",0.00012781262240019
3,14,"NW",0.00203387242297548
3,20,"LL",7.75962406052001e-05
3,20,"NW",0.00195180524279924
4,7,"LL",0.000519476974524989
4,7,"NW",0.00544351788474831
4,10,"LL",0.000315988445740957
4,10,"NW",0.00336218061064178
4,14,"LL",0.000255962262118192
4,14,"NW",0.00268123562423127
4,20,"LL",0.000182363294506337
4,20,"NW",0.00197803583907217
5,7,"LL",0.00079037399878286
5,7,"NW",0.0280133098307522
5,10,"LL",0.000640933292439342
5,10,"NW",0.00954672530362562
5,14,"LL",0.000545688944534945
5,14,"NW",0.0106798500352413
5,20,"LL",0.000326248092379511
5,20,"NW",0.0076406144385286
6,7,"LL",0.000447523759368268
6,7,"NW",0.010352965376125
6,10,"LL",0.000536459609624512
6,10,"NW",0.00359746839669802
6,14,"LL",0.000100142103470789
6,14,"NW",0.00757516283702276
6,20,"LL",8.97081562211399e-05
6,20,"NW",0.00613645213454454
1,7,"LL",0.000106141653378973
1,7,"NW",0.000452546189244471
1,10,"LL",5.30342212109698e-05
1,10,"NW",0.00026643234450144
1,14,"LL",4.39906487496753e-05
1,14,"NW",0.000425206644668872
1,20,"LL",2.42348075453665e-05
1,20,"NW",0.000260468284996286
2,7,"LL",4.83067897663951e-05
2,7,"NW",0.000974189511996235
2,10,"LL",4.19228863030559e-05
2,10,"NW",0.000925647109145743
2,14,"LL",2.92366183800589e-05
2,14,"NW",0.000990929664720638
2,20,"LL",1.26969883891752e-05
2,20,"NW",0.000809533297018802
3,7,"LL",0.000320422320416227
3,7,"NW",0.00309026674292345
3,10,"LL",0.000162189334118748
3,10,"NW",0.00246874476509148
3,14,"LL",0.000115622540535178
3,14,"NW",0.00327389416057272
3,20,"LL",6.04208424049567e-05
3,20,"NW",0.00299666481211459
4,7,"LL",0.000709848671884609
4,7,"NW",0.00354118443469333
4,10,"LL",0.000491605776725494
4,10,"NW",0.00221937694933906
4,14,"LL",0.000222675225684636
4,14,"NW",0.00226475077714552
4,20,"LL",0.000179712367478862
4,20,"NW",0.00306254433509853
5,7,"LL",0.00130735657702007
5,7,"NW",0.0141893687882001
5,10,"LL",0.000716978613303139
5,10,"NW",0.00930932978338244
5,14,"LL",0.000485070719065167
5,14,"NW",0.00731493903877873
5,20,"LL",0.000304834261783255
5,20,"NW",0.0113398194248564
6,7,"LL",0.000512629814807111
6,7,"NW",0.00891050000168834
6,10,"LL",0.000363361227515434
6,10,"NW",0.00562909447003
6,14,"LL",0.000247677540894227
6,14,"NW",0.0081681097656705
6,20,"LL",9.48004650985772e-05
6,20,"NW",0.00693306960586447
1,7,"LL",0.000112229103948581
1,7,"NW",0.000393222880172284
1,10,"LL",5.1798917999995e-05
1,10,"NW",0.000250236838691074
1,14,"LL",4.40899431178504e-05
1,14,"NW",0.00036338349289638
1,20,"LL",2.05389729589556e-05
1,20,"NW",0.000220788442326606
2,7,"LL",9.52106926409404e-05
2,7,"NW",0.0010648363242163
2,10,"LL",4.65083829840196e-05
2,10,"NW",0.000644433736054356
2,14,"LL",1.96366589843208e-05
2,14,"NW",0.000806737216454521
2,20,"LL",1.37665508202563e-05
2,20,"NW",0.000722129218451509
3,7,"LL",0.000220215694061104
3,7,"NW",0.00376236715681823
3,10,"LL",0.000228286700616598
3,10,"NW",0.00248497605992089
3,14,"LL",0.000107945395236325
3,14,"NW",0.00267830720419673
3,20,"LL",5.75796344261947e-05
3,20,"NW",0.00300508021286842
4,7,"LL",0.000563992857495417
4,7,"NW",0.00418883667839756
4,10,"LL",0.000456221664400193
4,10,"NW",0.00321418557377694
4,14,"LL",0.000170458364453568
4,14,"NW",0.00237571131095517
4,20,"LL",0.000191650565403144
4,20,"NW",0.00271008605218146
5,7,"LL",0.00146319236858014
5,7,"NW",0.0107653343329539
5,10,"LL",0.0010623392334186
5,10,"NW",0.0102069729478238
5,14,"LL",0.000408068552440261
5,14,"NW",0.00830064710637262
5,20,"LL",0.00033637509091352
5,20,"NW",0.00728636643075885
6,7,"LL",0.000615908873749582
6,7,"NW",0.00750392960803035
6,10,"LL",0.00027192059164211
6,10,"NW",0.00446652357244795
6,14,"LL",0.000176939144586818
6,14,"NW",0.00387465824573488
6,20,"LL",0.000120371629256193
6,20,"NW",0.0046440468843891
1,7,"LL",7.40821762526533e-05
1,7,"NW",0.000621262968976243
1,10,"LL",8.6617678469964e-05
1,10,"NW",0.000318440496988569
1,14,"LL",3.0964517853095e-05
1,14,"NW",0.0003000448993713
1,20,"LL",2.89417921478352e-05
1,20,"NW",0.000325309581446289
2,7,"LL",3.56190072758633e-05
2,7,"NW",0.00116620050050772
2,10,"LL",3.76041257935255e-05
2,10,"NW",0.00135096621219143
2,14,"LL",1.98290671628901e-05
2,14,"NW",0.00071165853044773
2,20,"LL",1.0633001054879e-05
2,20,"NW",0.000977739800221938
3,7,"LL",0.000234462281303153
3,7,"NW",0.00475759074342442
3,10,"LL",0.000138490252477717
3,10,"NW",0.00263216058080953
3,14,"LL",0.000111542744549106
3,14,"NW",0.00323927566416181
3,20,"LL",5.6145980132973e-05
3,20,"NW",0.0030641549462504
4,7,"LL",0.000649653925444334
4,7,"NW",0.00253819999678287
4,10,"LL",0.000291959557215828
4,10,"NW",0.00306511301044502
4,14,"LL",0.000236401566128762
4,14,"NW",0.0025247478753613
4,20,"LL",0.000156505264073989
4,20,"NW",0.00221906083536209
5,7,"LL",0.000732316784486573
5,7,"NW",0.0135001887631181
5,10,"LL",0.000855261068812165
5,10,"NW",0.0163634325148806
5,14,"LL",0.000562005963105623
5,14,"NW",0.00778135782399121
5,20,"LL",0.000399986551228038
5,20,"NW",0.00838424805088792
6,7,"LL",0.000564213504251079
6,7,"NW",0.00739919498788351
6,10,"LL",0.000308342215135514
6,10,"NW",0.00636525517002741
6,14,"LL",0.000132286269198253
6,14,"NW",0.00670791360361849
6,20,"LL",9.71265233546196e-05
6,20,"NW",0.00590153862754611
1,7,"LL",0.000114340289708746
1,7,"NW",0.000447199978260353
1,10,"LL",8.59713133200996e-05
1,10,"NW",0.000341256397327707
1,14,"LL",5.42824373233323e-05
1,14,"NW",0.000353869813476425
1,20,"LL",2.68213047774748e-05
1,20,"NW",0.000275132100230432
2,7,"LL",7.41916298372496e-05
2,7,"NW",0.000628691898982106
2,10,"LL",4.22097678699898e-05
2,10,"NW",0.000768295370464886
2,14,"LL",1.85363470663732e-05
2,14,"NW",0.000818835055317612
2,20,"LL",1.25915113456319e-05
2,20,"NW",0.000718719430341029
3,7,"LL",0.000254462857969618
3,7,"NW",0.00292197933140966
3,10,"LL",0.000142608109745483
3,10,"NW",0.00332896489576943
3,14,"LL",0.000136250109714808
3,14,"NW",0.00225374804690024
3,20,"LL",5.52568095973162e-05
3,20,"NW",0.00286865323659724
4,7,"LL",0.000455630271940848
4,7,"NW",0.00383211654793565
4,10,"LL",0.000298627281533335
4,10,"NW",0.00266895141999659
4,14,"LL",0.000221300462653629
4,14,"NW",0.00227027660396475
4,20,"LL",0.000181786740244778
4,20,"NW",0.00193532131844369
5,7,"LL",0.000883446978316564
5,7,"NW",0.00752565968224511
5,10,"LL",0.000759179464644812
5,10,"NW",0.00933078520642528
5,14,"LL",0.000448952535020257
5,14,"NW",0.0100135663935584
5,20,"LL",0.000262515097634367
5,20,"NW",0.00872709162374206
6,7,"LL",0.000579757259670549
6,7,"NW",0.00924690360658522
6,10,"LL",0.000241753806637973
6,10,"NW",0.00832577046722731
6,14,"LL",0.000236909587664126
6,14,"NW",0.00704197480856052
6,20,"LL",0.000119949337113955
6,20,"NW",0.00557276342285932
1,7,"LL",0.000257913039552506
1,7,"NW",0.000621916330712148
1,10,"LL",0.000143372026111256
1,10,"NW",0.000500333020343775
1,14,"LL",2.94056904735611e-05
1,14,"NW",0.00038405229138285
1,20,"LL",2.12868948148291e-05
1,20,"NW",0.000254162580904249
2,7,"LL",3.50983305660472e-05
2,7,"NW",0.00139637094235033
2,10,"LL",3.94078701213194e-05
2,10,"NW",0.00140667885226996
2,14,"LL",2.53075483198522e-05
2,14,"NW",0.000656660288287555
2,20,"LL",1.44272395681119e-05
2,20,"NW",0.000728966550193829
3,7,"LL",0.000380971995221105
3,7,"NW",0.00383393991754288
3,10,"LL",0.000177948767963587
3,10,"NW",0.00277071956303348
3,14,"LL",0.000103563147183918
3,14,"NW",0.00240826444953989
3,20,"LL",6.764161916867e-05
3,20,"NW",0.00198379111334893
4,7,"LL",0.000416107715555209
4,7,"NW",0.00457953256843912
4,10,"LL",0.000372234940997848
4,10,"NW",0.00406281313982436
4,14,"LL",0.000141215343754446
4,14,"NW",0.00320531168089417
4,20,"LL",0.000122377519070161
4,20,"NW",0.00202925846034871
5,7,"LL",0.0012576246303781
5,7,"NW",0.00962330076641419
5,10,"LL",0.000967445234684402
5,10,"NW",0.0183627623654762
5,14,"LL",0.000508718912705773
5,14,"NW",0.0077591544790777
5,20,"LL",0.000276292348506134
5,20,"NW",0.00892373382121222
6,7,"LL",0.000449208886966701
6,7,"NW",0.0070599395512825
6,10,"LL",0.000281100195835271
6,10,"NW",0.00993321671760783
6,14,"LL",0.000241774920704332
6,14,"NW",0.00573441988680381
6,20,"LL",0.000103630074654861
6,20,"NW",0.0044521044061157
1,7,"LL",0.000220855435331658
1,7,"NW",0.00104561251884922
1,10,"LL",6.54883995321089e-05
1,10,"NW",0.000372845722917374
1,14,"LL",2.87987691826371e-05
1,14,"NW",0.000274684380228038
1,20,"LL",3.02848177941922e-05
1,20,"NW",0.000305722898258799
2,7,"LL",4.65699211729332e-05
2,7,"NW",0.00181394021897687
2,10,"LL",4.52506194609123e-05
2,10,"NW",0.00119111620636636
2,14,"LL",1.84790668306343e-05
2,14,"NW",0.000761593038489234
2,20,"LL",1.20597881960323e-05
2,20,"NW",0.00094422682159249
3,7,"LL",0.000228405700084418
3,7,"NW",0.00539336910796674
3,10,"LL",0.000141607930085122
3,10,"NW",0.00391955682519563
3,14,"LL",8.91831808551968e-05
3,14,"NW",0.00314706689694428
3,20,"LL",7.06807610109329e-05
3,20,"NW",0.00215817966303514
4,7,"LL",0.000484158229861247
4,7,"NW",0.00257093199317593
4,10,"LL",0.000310744267739079
4,10,"NW",0.00269187150604417
4,14,"LL",0.000188503091383891
4,14,"NW",0.0016421699745861
4,20,"LL",0.000182741837168977
4,20,"NW",0.00248642428107572
5,7,"LL",0.00156982997580491
5,7,"NW",0.0109814128777127
5,10,"LL",0.000591852168800841
5,10,"NW",0.019237341380354
5,14,"LL",0.000578727754890166
5,14,"NW",0.00969473508629388
5,20,"LL",0.000292104663278644
5,20,"NW",0.00831076485070522
6,7,"LL",0.000669759970312656
6,7,"NW",0.0110433054044136
6,10,"LL",0.000276247675907125
6,10,"NW",0.00713743964601965
6,14,"LL",0.000152071174194989
6,14,"NW",0.00555735461372034
6,20,"LL",9.26226436904525e-05
6,20,"NW",0.00644862749558366
1,7,"LL",0.000294085725799761
1,7,"NW",0.00078120962102109
1,10,"LL",5.08279428481933e-05
1,10,"NW",0.000272881159363763
1,14,"LL",2.54020859713178e-05
1,14,"NW",0.000277414425530204
1,20,"LL",2.80629833402156e-05
1,20,"NW",0.000297518321601964
2,7,"LL",8.38238322595079e-05
2,7,"NW",0.000633159287294814
2,10,"LL",2.42367066018112e-05
2,10,"NW",0.00142233214283836
2,14,"LL",1.47901484858532e-05
2,14,"NW",0.000817036580419672
2,20,"LL",1.09930810858017e-05
2,20,"NW",0.000776633519511895
3,7,"LL",0.000316122113536524
3,7,"NW",0.00396494149648801
3,10,"LL",0.000195651336250216
3,10,"NW",0.00336097943934255
3,14,"LL",8.55280103469358e-05
3,14,"NW",0.0026409650610244
3,20,"LL",8.64833637718329e-05
3,20,"NW",0.00223234897503904
4,7,"LL",0.000513600927584456
4,7,"NW",0.00218099593010944
4,10,"LL",0.00032141970326962
4,10,"NW",0.00375786777833659
4,14,"LL",0.000224450808244462
4,14,"NW",0.00250416708467479
4,20,"LL",0.000179860074793564
4,20,"NW",0.00243260428836195
5,7,"LL",0.00112161043099277
5,7,"NW",0.0117180421642383
5,10,"LL",0.000743414198280557
5,10,"NW",0.00768768431857253
5,14,"LL",0.000455425462554299
5,14,"NW",0.0107684920592704
5,20,"LL",0.000300735473322883
5,20,"NW",0.00767497797284094
6,7,"LL",0.000718246242065105
6,7,"NW",0.00521232639467918
6,10,"LL",0.000235463312772119
6,10,"NW",0.00810360216611307
6,14,"LL",0.00022104880529629
6,14,"NW",0.00552071387326251
6,20,"LL",0.000109492598892554
6,20,"NW",0.00542165034023276
1,7,"LL",7.52829712583148e-05
1,7,"NW",0.00042504042693202
1,10,"LL",6.55417269836313e-05
1,10,"NW",0.0003600953034894
1,14,"LL",2.51994354515922e-05
1,14,"NW",0.000243030885947813
1,20,"LL",2.83857353771979e-05
1,20,"NW",0.000278358853330009
2,7,"LL",5.46532051710084e-05
2,7,"NW",0.00175008002821128
2,10,"LL",2.94396742039849e-05
2,10,"NW",0.00077539031990258
2,14,"LL",1.81100108148184e-05
2,14,"NW",0.000632511628870146
2,20,"LL",1.17752090333689e-05
2,20,"NW",0.000700682328994405
3,7,"LL",0.000232996980498625
3,7,"NW",0.00427829646499754
3,10,"LL",0.000169761672133002
3,10,"NW",0.0018721298057748
3,14,"LL",0.000119867249512081
3,14,"NW",0.00333504121695478
3,20,"LL",6.43997336511536e-05
3,20,"NW",0.00177744576188734
4,7,"LL",0.00065372743331574
4,7,"NW",0.00472380424665367
4,10,"LL",0.000293049895737934
4,10,"NW",0.00271546718793512
4,14,"LL",0.000271284810933244
4,14,"NW",0.00274781575128951
4,20,"LL",0.000187770408866378
4,20,"NW",0.00212206136067422
5,7,"LL",0.00170105119908687
5,7,"NW",0.0214226271826421
5,10,"LL",0.000966731139425246
5,10,"NW",0.00691196827381513
5,14,"LL",0.000425683876678546
5,14,"NW",0.00812718703042641
5,20,"LL",0.000312424863802659
5,20,"NW",0.00811485400175394
6,7,"LL",0.000641370721745818
6,7,"NW",0.00505162892807773
6,10,"LL",0.000289553872784292
6,10,"NW",0.00816260297825194
6,14,"LL",0.000169059052976273
6,14,"NW",0.00469397532607911
6,20,"LL",0.000119861235173616
6,20,"NW",0.00458368111249434
1,7,"LL",0.000169696320627647
1,7,"NW",0.000431066619991759
1,10,"LL",3.22978111263636e-05
1,10,"NW",0.00021799072049793
1,14,"LL",5.22666152612148e-05
1,14,"NW",0.000374707391107738
1,20,"LL",1.78523217122875e-05
1,20,"NW",0.000213370931110032
2,7,"LL",7.37852582979462e-05
2,7,"NW",0.000871744117039942
2,10,"LL",3.23803760029002e-05
2,10,"NW",0.00235255389763848
2,14,"LL",1.65848443884035e-05
2,14,"NW",0.000744264151661708
2,20,"LL",1.21419517542956e-05
2,20,"NW",0.00075083614819473
3,7,"LL",0.000235693074171634
3,7,"NW",0.00336900901225504
3,10,"LL",0.000181416541553452
3,10,"NW",0.00216967228376344
